record_id,insect_id,plant_name,plant_family,observation_type,plant_part,life_stage,reference,notes
859,species-3548,ハリツルマサキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
860,species-3548,リュウキュウマユミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
861,species-3548,ニイタカマユミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
862,species-3548,コクテンギ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
863,species-3550,オノエヤナギ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
864,species-3550,オオヤマザクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
865,species-3552,コマユミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
866,species-3552,ツリバナ,以上ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
867,species-3554,キンシバイ,オトギリソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
868,species-3555,ソメイヨシノ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
869,species-3555,ヤマザクラ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
870,species-3556,コナラ属,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
871,species-3556,常緑のウラジロガシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
872,species-3556,アラカシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
873,species-3556,ウバメガシのほか落葉性のクヌギからも幼虫が得られている,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
874,species-3557,エノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
875,species-3560,ヤブツバキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
876,species-3560,ユキツバキ,以上ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
877,species-3561,ナツツバキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
878,species-3561,ヒメシャラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
879,species-3561,ヤブツバキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
880,species-3561,ユキツバキ,以上ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
881,species-3562,ヤマモミジ,ムクロジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
882,species-3562,ズミ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
883,species-3563,エゴノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
884,species-3563,ハクウンボク,以上エゴノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
885,species-3565,ズミ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
886,species-3567,ミズナラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
887,species-3567,クヌギ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
888,species-3567,ズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
889,species-3567,マメザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
890,species-3567,ウワミズザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
891,species-3567,ナナカマド,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
892,species-3568,ソメイヨシノ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
893,species-3568,カスミザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
894,species-3568,マメザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
895,species-3568,ウワミズザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
896,species-3568,ナナカマド,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
897,species-3568,モモ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
898,species-3569,ウワミズザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
899,species-3569,マメザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
900,species-3569,カスミザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
901,species-3569,モモ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
902,species-3569,ズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
903,species-3569,ナナカマド,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
904,species-3570,ソメイヨシノ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
905,species-3570,マメザクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
906,species-3570,リンゴ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
907,species-3570,ズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
908,species-3570,ナナカマド,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
909,species-3573,ヤマネコヤナギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
910,species-3573,キツネヤナギ,以上ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
911,species-3573,ヤナギ属各種につくものと思われる,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
912,species-3574,ツノハシバミ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
913,species-3575,ヤシャブシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
914,species-3575,ヒメヤシャブシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
915,species-3575,ヤマハンノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
916,species-3575,ミヤマカワラハンノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
917,species-3575,シラカンバ,以上カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
918,species-3577,イタヤカエデ,ムクロジ科,野外（国内）,葉,幼虫,Acer属の他の植物にもつくと思われる; 日本産蛾類標準図鑑1,
919,species-3579,クヌギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
920,species-3579,ミズナラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
921,species-3579,アベマキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
922,species-3579,クリ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
923,species-3580,アオハダ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
924,species-3580,ミヤマウメモドキ,以上モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
925,species-3580,タンナサワフタギ,ハイノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
926,species-3581,モチノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
927,species-3581,タラヨウ,以上モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
928,species-3582,イヌツゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
929,species-3582,ソヨゴ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
930,species-3582,アオハダ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
931,species-3582,ミヤマウメモドキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
932,species-3582,ムッチャガラ,以上モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
933,species-3583,イヌツゲ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
934,species-3587,サワフタギ,ハイノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
935,species-3588,ヒメシャラ,ツバキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
936,species-3589,ウリハダカエデ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
937,species-3589,ウリカエデ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
938,species-3589,オガラバナ,以上ムクロジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
939,species-3590,アオハダ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
940,species-3590,ソヨゴ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
941,species-3590,イヌツゲ,以上モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
942,species-3591,ウゴツクバネウツギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
943,species-3591,コツクバネウツギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
944,species-3592,イヌツゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
945,species-3592,アオハダ,以上モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
946,species-3593,アオハダ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
947,species-3597,イヌツゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
948,species-3597,クロガネモチ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
949,species-3597,タラヨウ,以上モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
950,species-3598,フウトウカズラ,コショウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
951,species-3599,ケンポナシ,クロウメモドキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
952,species-3600,ケンポナシ,クロウメモドキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
953,species-3601,ケンポナシ,クロウメモドキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
954,species-3602,ケンポナシ,クロウメモドキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
955,species-3605,イヌツゲ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
956,species-3605,ソヨゴ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
957,species-3605,ミヤマウメモドキ,以上モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
958,species-3607,ネムノキ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
959,species-3609,ヤマハギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
960,species-3609,マルバハギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
961,species-3609,メドハギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
962,species-3609,ヤハズソウ,以上マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
963,species-3610,ホウオウボク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
964,species-3610,ソウシジュ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
965,species-3614,タチヤナギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
966,species-3614,オノエヤナギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
967,species-3614,シダレヤナギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
968,species-3614,セイヨウハコヤナギ,以上ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
969,species-3615,カラマツ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
970,species-3615,エゾマツ,以上マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
971,species-3617,ハイマツ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
972,species-3617,カラマツ,以上マツ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
973,species-3618,小笠原諸島では,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
974,species-3618,ギンネム (ギンゴウカン) とアメリカネムノキ(以上マメ科),,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
975,species-3618,沖縄島ではギンネムのほかにハイクサネムとホウオウボク,以上マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
976,species-3619,クロマメノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
977,species-3619,コケモモ,以上ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
978,species-3620,アキグミ,グミ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
979,species-3622,マルバハギ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
980,species-3623,アキグミ,グミ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
982,species-3628,アデク,フトモモ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
983,species-3633,ガンコウラン,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
984,species-3634,マツ科と推定される,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
985,species-3635,クスノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
986,species-3635,ヤブニッケイ,以上クスノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
987,species-3636,クスノキ,クスノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
988,species-3636,オガタマノキ,モクレン科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
989,species-3637,ツルウメモドキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
990,species-3638,ツルウメモドキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
991,species-3639,ツルウメモドキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
992,species-3639,マユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
993,species-3639,その後確認されていない,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
994,species-3640,ウメ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
995,species-3640,モモ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
996,species-3640,リンゴなどバラ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
997,species-3640,カバノキ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
998,species-3640,ブナ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
999,species-3640,エゴノキ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1000,species-3640,スイカズラ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1001,species-3640,ニシキギ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1002,species-3641,モチノキ,モチノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1003,species-3642,アオモジ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1004,species-3642,クロモジ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1005,species-3642,ダンコウバイ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1006,species-3642,ヤマコウバシ,以上クスノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1007,species-3643,カキノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1008,species-3643,シナノガキ,以上カキノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1009,species-3644,シキミ,マツブサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1010,species-3645,ヤエヤマシキミ,マツブサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1011,species-3647,イヌマキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1012,species-3647,不明,以上マキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1013,species-3648,幼虫は発見されていないが,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1014,species-3648,コブシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1015,species-3648,タムシバ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1016,species-3652,ガマズミ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1017,species-3652,オオカメノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
1018,species-3653,アセビ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑1,
